Status	Freezer	Rack	Box	Location		Date	Initials	Target		# of entry									
Subclone	3	7	1	81	N297/38.2	09/14/10	ADM	5-Hmc s											
Subclone	3	7	1	82	N297/38.3	09/14/10	ADM	5-Hmc s											
Empty	3	7	1	83															
Empty	3	7	1	84															
Empty	3	7	1	85															
Empty	3	7	1	86															
Empty	3	7	1	87															
Empty	3	7	1	88															
Empty	3	7	1	89															
Empty	3	7	1	90															
Empty	3	7	1	91															
Empty	3	7	1	92															
Empty	3	7	1	93															
Empty	3	7	1	94															
Empty	3	7	1	95															
Empty	3	7	1	96															
Empty	3	7	1	97															
Empty	3	7	1	98															
Empty	3	7	1	99															
Empty	3	7	1	100															
Immortality	3	7	2	1	N471/27.9	04/11/17	JST	KV1.7											
Immortality	3	7	2	2	N471/27.9	04/11/17	JST	KV1.7											
Immortality	3	7	2	3	N471/27.9	04/11/17	JST	KV1.7											
Immortality	3	7	2	4	N471/27.9	04/11/17	JST	KV1.7											
Immortality	3	7	2	5	N471/27.9	04/11/17	JST	KV1.7											
Immortality	3	7	2	6	N471/27.9	04/11/17	JST	KV1.7											
Parent	3	7	2	7	L122/001	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	2	8															
Empty/Unknown	3	7	2	9															
Parent	3	7	2	10	L122/004	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	11	L122/004	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	2	12															
Parent	3	7	2	13	L122/006	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	14	L122/006	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	15	L122/007	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	16	L122/008	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	17	L122/008	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	18	L122/009	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	19	L122/010	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	20	L122/011	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	21	L122/012	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	22	L122/012	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	23	L122/013	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	24	L122/013	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	25	L122/014	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	26	L122/014	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	2	27															
Parent	3	7	2	28	L122/016	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	29	L122/017	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	30	L122/018	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	31	L122/019	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	2	32															
Parent	3	7	2	33	L122/021	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	34	L122/022	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	35	L122/023	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	36	L122/024	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	37	L122/025	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	38	L122/025	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	39	L122/026	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	2	40															
Parent	3	7	2	41	L122/028	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	42	L122/028	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	2	43															
Empty/Unknown	3	7	2	44															
Parent	3	7	2	45	L122/031	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	46	L122/032	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	47	L122/032	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	48	L122/033	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	49	L122/034	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	50	L122/035	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	51	L122/036	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	52	L122/036	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	53	L122/037	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	54	L122/038	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	55	L122/038	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	56	L122/039	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	57	L122/040	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	58	L122/041	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	59	L122/042	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	60	L122/042	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	2	61															
Parent	3	7	2	62	L122/044	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	63	L122/044	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	64	L122/045	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	65	L122/046	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	66	L122/046	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	67	L122/047	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	68	L122/047	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	69	L122/048	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	70	L122/049	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	71	L122/050	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	72	L122/051	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	73	L122/052	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	74	L122/053	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	75	L122/054	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	2	76															
Parent	3	7	2	77	L122/056	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	2	78	L122/057	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	2	79															
Empty	3	7	2	80															
Empty	3	7	2	81															
Empty	3	7	2	82															
Empty	3	7	2	83															
Empty	3	7	2	84															
Empty	3	7	2	85															
Empty	3	7	2	86															
Empty	3	7	2	87															
Empty	3	7	2	88															
Empty	3	7	2	89															
Empty	3	7	2	90															
Empty	3	7	2	91															
Empty	3	7	2	92															
Empty	3	7	2	93															
Empty	3	7	2	94															
Empty	3	7	2	95															
Empty	3	7	2	96															
Empty	3	7	2	97															
Empty	3	7	2	98															
Empty	3	7	2	99															
Empty	3	7	2	100					N293/072	08/11/10	H3 Arg8 								
Subclone	3	7	3	1	N419/91.1	11/20/14	CD	Pan Nav1	N293/072	08/11/10	H3 Arg8 								
Subclone	3	7	3	2	N419/91.2	11/20/14	CD	Pan Nav1	N293/073	08/11/10	H3 Arg8 								
Subclone	3	7	3	3	N419/91.2	11/20/14	CD	Pan Nav1	N293/073	08/11/10	H3 Arg8 								
Subclone	3	7	3	4	N419/91.2	11/20/14	CD	Pan Nav1	N293/074	08/11/10	H3 Arg8 								
Subclone	3	7	3	5	N419/91.3	11/20/14	CD	Pan Nav1	N293/074	08/11/10	H3 Arg8 								
Subclone	3	7	3	6	N419/91.3	11/20/14	CD	Pan Nav1	N293/075	08/11/10	H3 Arg8 								
Subclone	3	7	3	7	N419/91.3	11/20/14	CD	Pan Nav1	N293/075	08/11/10	H3 Arg8 								
Subclone	3	7	3	8	N419/91.4	11/20/14	CD	Pan Nav1	N293/076	08/11/10	H3 Arg8 								
Other	3	7	3	9	N419/91.4	11/20/14	CD	Pan Nav1	N293/076	08/11/10	H3 Arg8 								
Other	3	7	3	10	PGEX Kv2.2N M1	08/21/14	ST 		N293/077	08/11/10	H3 Arg8 								
Other	3	7	3	11	PGEX Kv2.2N M1	08/21/14	ST 		N293/077	08/11/10	H3 Arg8 								
Other	3	7	3	12	PGEX Kv2.2N M1	08/21/14	ST 		N293/078	08/11/10	H3 Arg8 								
Other	3	7	3	13	PGEX Kv2.2N M1	08/21/14	ST 		N293/078	08/11/10	H3 Arg8 								
Other	3	7	3	14	PGEX Kv2.2N M1	08/21/14	ST 		N293/079	08/11/10	H3 Arg8 								
Subclone	3	7	3	15	N292/13.2	08/23/10	WP	BBS1  monoclonal	N293/079	08/11/10	H3 Arg8 								
Subclone	3	7	3	16	N292/13.3	08/23/10	WP	BBS1  monoclonal	N293/080	08/11/10	H3 Arg8 								
Subclone	3	7	3	17	N292/13.4	08/23/10	WP	BBS1  monoclonal	N293/080	08/11/10	H3 Arg8 								
Subclone	3	7	3	18	N292/12.2	8/25/10 (tube says 8/24/10)	WP	BBS1 	N293/081	08/11/10	H3 Arg8 								
Subclone	3	7	3	19	N292/12.3	8/25/10 (tube says 8/24/10)	WP	BBS1 	N293/081	08/11/10	H3 Arg8 								
Subclone	3	7	3	20	N292/12.4	8/25/10 (tube says 8/24/10)	WP	BBS1 	N293/082	08/11/10	H3 Arg8 								
Subclone	3	7	3	21	N292/12.5	8/25/10 (tube says 8/24/10)	WP	BBS1 	N293/082	08/11/10	H3 Arg8 								
Subclone	3	7	3	22	N292/12.6	8/25/10 (tube says 8/24/10)	WP	BBS1 		08/11/10	H3 Arg8 								
Subclone	3	7	3	23	N292/12.10	8/25/10 (tube says 8/24/10)	WP	BBS1 											
Subclone	3	7	3	24	N292/16.2	8/25/10 (tube says 8/24/10)	WP	BBS1 											
Subclone	3	7	3	25	N292/16.3	8/25/10 (tube says 8/24/10)	WP	BBS1 											
Subclone	3	7	3	26	N292/16.4	8/25/10 (tube says 8/24/10)	WP	BBS1 											
Subclone	3	7	3	27	N292/16.5	8/25/10 (tube says 8/24/10)	WP	BBS1 											
Subclone	3	7	3	28	N292/16.6	8/25/10 (tube says 8/24/10)	WP	BBS1 											
Subclone	3	7	3	29	N292/16.10	8/25/10 (tube says 8/24/10)	WP	BBS1 											
Subclone	3	7	3	30	N293/75.8	08/30/10	ADM	H3 Arg8 											
Subclone	3	7	3	31	N293/50.1	08/30/10	ADM	H3 Arg8 											
Subclone	3	7	3	32	N293/50.1	08/30/10	ADM	H3 Arg8 											
Subclone	3	7	3	33	N293/60.1	08/30/10	ADM	H3 Arg8 											
Subclone	3	7	3	34	N293/60.1	08/30/10	ADM	H3 Arg8 											
Subclone	3	7	3	35	N293/60.1	08/30/10	ADM	H3 Arg8 											
Subclone	3	7	3	36	N293/60.1	08/30/10	ADM	H3 Arg8 											
Subclone	3	7	3	37	N293/60.1	08/30/10	ADM	H3 Arg8 											
Subclone	3	7	3	38	N266/13.3	08/30/10	KK	PAnnex1 ExCell											
Subclone	3	7	3	39	N266/13.4	08/30/10	KK	PAnnex1 ExCell											
Subclone	3	7	3	40	N266/13.5	08/30/10	KK	PAnnex1 ExCell											
Subclone	3	7	3	41	N266/13.6	08/30/10	KK	PAnnex1 ExCell											
Subclone	3	7	3	42	N266/13.7	08/30/10	KK	PAnnex1 ExCell											
Subclone	3	7	3	43	N266/13.8	08/30/10	KK	PAnnex1 ExCell											
Subclone	3	7	3	44	N266/13.10	08/30/10	KK	PAnnex1 ExCell											
Subclone	3	7	3	45	N419/30.1	11/20/14	CD	Pan Nav1											
Subclone	3	7	3	46	N419/30.1	11/20/14	CD	Pan Nav1											
Subclone	3	7	3	47	N419/30.2	11/20/14	CD	Pan Nav1											
Subclone	3	7	3	48	N419/30.2	11/20/14	CD	Pan Nav1											
Subclone	3	7	3	49	N419/30.2	11/20/14	CD	Pan Nav1											
Subclone	3	7	3	50	N419/30.4	11/20/14	CD	Pan Nav1											
Subclone	3	7	3	51	N419/30.4	11/20/14	CD	Pan Nav1											
Subclone	3	7	3	52	N419/30.4	11/20/14	CD	Pan Nav1											
Subclone	3	7	3	53	N419/30.5	11/20/14	CD	Pan Nav1											
Subclone	3	7	3	54	N419/30.5	11/20/14	CD	Pan Nav1											
Subclone	3	7	3	55	N419/30.5	11/20/14	CD	Pan Nav1											
Subclone	3	7	3	56	N419/40.1	11/20/14	CD	Pan Nav1											
Subclone	3	7	3	57	N419/40.1	11/20/14	CD	Pan Nav1											
Subclone	3	7	3	58	N439/39.5	06/10/15	HC 	SK1											
Subclone	3	7	3	59	N439/46.4	06/10/15	HC 	SK1											
Subclone	3	7	3	60	N439/46.4	06/10/15	HC 	SK1											
Subclone	3	7	3	61	N439/46.5	06/10/15	HC 	SK1											
Subclone	3	7	3	62	N439/46.5	06/10/15	HC 	SK1											
Subclone	3	7	3	63	N439/46.5	06/10/15	HC 	SK1											
Subclone	3	7	3	64	N439/52.2	06/10/15	HC 	SK1											
Subclone	3	7	3	65	N439/52.2	06/10/15	HC 	SK1											
Subclone	3	7	3	66	N439/52.3	06/10/15	HC 	SK1											
Subclone	3	7	3	67	N439/52.3	06/10/15	HC 	SK1											
Subclone	3	7	3	68	N439/52.3	06/10/15	HC 	SK1											
Subclone	3	7	3	69	N439/52.5	06/10/15	HC 	SK1											
Subclone	3	7	3	70	N439/52.5	06/10/15	HC 	SK1											
Subclone	3	7	3	71	N347/70.6.1	06/12/15	KK	alpha TAT											
Subclone	3	7	3	72	N347/70.6.1	06/12/15	KK	alpha TAT											
Immortality	3	7	3	73	N98/47.1	06/18/13	KK	Neuroligin 4 1x10^7 cells/ml 0.5 ml											
Subclone	3	7	3	74	N439/46.3	06/12/15	KK	SK1											
Subclone	3	7	3	75	N439/46.3	06/12/15	KK	SK1											
Subclone	3	7	3	76	N440/21.1	06/12/15	KK	SLC18A1											
Subclone	3	7	3	77	N440/21.1	06/12/15	KK	SLC18A1											
Subclone	3	7	3	78	N440/21.1	06/12/15	KK	SLC18A1											
Immortality	3	7	3	79	L60/4.1	10/30/10	BMB	Anti Copper ATPase 1											
Immortality	3	7	3	80	L62/29.1	09/17/10	BMB	Anti Copper ATPase 2											
Immortality	3	7	3	81	N2/16.1	04/05/11	BMB	Anti Slo3											
Immortality	3	7	3	82	N2/16.1	04/05/11	BMB	Anti Slo3											
Immortality	3	7	3	83	8G10	12/21/11	KK	LRRK2											
Subclone	3	7	3	84	N293/75.1	09/02/10	ADM	H3 Arg8 s											
Subclone	3	7	3	85	N293/75.2	09/02/10	ADM	H3 Arg8 s											
Subclone	3	7	3	86	N293/75.2	09/02/10	ADM	H3 Arg8 s											
Subclone	3	7	3	87	N293/75.4	09/02/10	ADM	H3 Arg8 s											
Subclone	3	7	3	88	N293/75.4	09/02/10	ADM	H3 Arg8 s											
Subclone	3	7	3	89	N293/75.5	09/02/10	ADM	H3 Arg8 s											
Subclone	3	7	3	90	N293/75.5	09/02/10	ADM	H3 Arg8 s											
Empty	3	7	3	91															
Empty	3	7	3	92															
Empty	3	7	3	93															
Empty	3	7	3	94															
Empty	3	7	3	95															
Empty	3	7	3	96															
Empty	3	7	3	97															
Empty	3	7	3	98															
Empty	3	7	3	99															
Empty	3	7	3	100															
Parent	3	7	4	1	L122/059	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	2	L122/060	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	4	3															
Parent	3	7	4	4	L122/062	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	5	L122/063	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	6	L122/064	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	7	L122/065	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	8	L122/066	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	4	9															
Parent	3	7	4	10	L122/068	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	11	L122/068	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	12	L122/069	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	13	L122/069	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	14	L122/070	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	15	L122/071	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	16	L122/072	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	17	L122/073	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	18	L122/074	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	19	L122/075	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	20	L122/076	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	21	L122/077	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	22	L122/078	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	23	L122/078	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	24	L122/079	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	25	L122/079	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	26	L122/080	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	27	L122/081	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	28	L122/082	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	29	L122/083	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	30	L122/084	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	31	L122/085	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	32	L122/086	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	33	L122/087	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	4	34															
Parent	3	7	4	35	L122/089	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	36	L122/090	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	37	L122/091	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	38	L122/092	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	39	L122/093	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	40	L122/094	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	41	L122/095	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	42	L122/095	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	43	L122/096	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	44	L122/097	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	45	L122/098	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	46	L122/099	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	47	L122/100	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	48	L122/101	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	49	L122/102	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	50	L122/103	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	51	L122/104	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	52	L122/105	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	53	L122/106	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	54	L122/107	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	55	L122/108	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	56	L122/109	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	4	57															
Parent	3	7	4	58	L122/111	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	59	L122/112	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	60	L122/113	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	61	L122/114	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	62	L122/115	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	4	63															
Empty/Unknown	3	7	4	64															
Parent	3	7	4	65	L122/118	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	66	L122/119	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	4	67															
Parent	3	7	4	68	L122/121	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	69	L122/121	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	70	L122/122	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	4	71															
Parent	3	7	4	72	L122/124	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	73	L122/125	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	74	L122/126	04/28/17	IH, WL, KC	CALB2/calretinin											
Parent	3	7	4	75	L122/127	04/28/17	IH, WL, KC	CALB2/calretinin											
Empty/Unknown	3	7	4	76															
Empty/Unknown	3	7	4	77															
Empty/Unknown	3	7	4	78															
Empty/Unknown	3	7	4	79															
Empty/Unknown	3	7	4	80															
Empty/Unknown	3	7	4	81															
Empty	3	7	4	82															
Empty	3	7	4	83															
Empty	3	7	4	84															
Empty	3	7	4	85															
Empty	3	7	4	86															
Empty	3	7	4	87															
Empty	3	7	4	88															
Empty	3	7	4	89															
Empty	3	7	4	90															
Empty	3	7	4	91															
Empty	3	7	4	92															
Empty	3	7	4	93															
Empty	3	7	4	94															
Empty	3	7	4	95															
Empty	3	7	4	96															
Empty	3	7	4	97															
Empty	3	7	4	98															
Empty	3	7	4	99															
Subclone	3	7	4	100	N293/50.2	08/25/10	ADM	H3 Arg8 											
Subclone	3	7	5	1	N293/50.2	08/25/10	ADM	H3 Arg8 											
Subclone	3	7	5	2	N293/50.3	08/25/10	ADM	H3 Arg8 											
Subclone	3	7	5	3	N293/50.3	08/25/10	ADM	H3 Arg8 											
Empty	3	7	5	4															
Subclone	3	7	5	5	N293/60.1	08/25/10	ADM	H3 Arg8 											
Subclone	3	7	5	6	N293/60.2	08/25/10	ADM	H3 Arg8 											
Subclone	3	7	5	7	N293/60.2	08/25/10	ADM	H3 Arg8 											
Subclone	3	7	5	8	N293/60.3	08/25/10	ADM	H3 Arg8 											
Subclone	3	7	5	9	N293/60.3	08/25/10	ADM	H3 Arg8 											
Subclone	3	7	5	10	N293/60.4	08/25/10	ADM	H3 Arg8 											
Subclone	3	7	5	11	N293/60.4	08/25/10	ADM	H3 Arg8 											
Subclone	3	7	5	12	N293/60.5	08/25/10	ADM	H3 Arg8 											
Subclone	3	7	5	13	N293/60.5	08/25/10	ADM	H3 Arg8 											
Empty	3	7	5	14															
Subclone	3	7	5	15	N419/40.4	11/20/14	CD	Pan Nav1											
