sample_name	trimmer_id	PlateName	Category	ShowOnWeb	ProteinTarget	ChangeDate	ChangeReason
P3_A11	N209C/35.3	plate3	1	T	LRRTM2	20200605	Corrected target
P32_A1	positivecontrol1_N29/29.1	plate32		F		20200605	
P32_A10	N376/26.1	plate32	2	T	Pan-Nav1 Na+ channel	20200605	
P32_A11	N376/83.1	plate32	2	T	Pan-Nav1 Na+ channel	20200605	
P32_A12	N373/49.1	plate32	2	T	Nav1.5 Na+ channel	20200605	
P32_A2	N248A/42.2	plate32	2	T	Beclin-1	20200605	
P32_A3	N248A/25.2	plate32	2	T	Beclin-1	20200605	
P32_A4	N248A/22.1	plate32	2	T	Beclin-1	20200605	
P32_A5	N248A/15.1	plate32	2	T	Beclin-1	20200605	
P32_A6	N248A/27.1	plate32	2	T	Beclin-1	20200605	
P32_A7	N373/96.1	plate32	2	T	Nav1.5 Na+ channel	20200605	
P32_A8	N376/70.1	plate32	2	T	Pan-Nav1 Na+ channel	20200605	
P32_A9	N376/47.1	plate32	2	T	Pan-Nav1 Na+ channel	20200605	
P32_B1	N373/71.1	plate32	2	T	Nav1.5 Na+ channel	20200605	
P32_B10	N261/14.1	plate32	2	T	GFAP	20200605	
P32_B11	N261/12.1	plate32	2	T	GFAP	20200605	
P32_B12	N280/5.1	plate32	2	T	GFAP	20200605	
P32_B2	N378/129.1	plate32	2	T	Alpha-2C adrenergic receptor	20200605	
P32_B3	N379/52.1	plate32	2	T	Alpha-2A adrenergic receptor	20200605	
P32_B4	N379/72.1	plate32	2	T	Alpha-2A adrenergic receptor	20200605	
P32_B5	N378/51.1	plate32	2	T	Alpha-2C adrenergic receptor	20200605	
P32_B6	N378/107.1	plate32	2	T	Alpha-2C adrenergic receptor	20200605	
P32_B7	N379/52.1.1	plate32	2	T	Alpha-2A adrenergic receptor	20200605	
P32_B8	N379/72.1.1	plate32	2	T	Alpha-2A adrenergic receptor	20200605	
P32_B9	N379/79.1	plate32	2	T	Alpha-2A adrenergic receptor	20200605	
P32_C1	N280/31.1	plate32	2	T	GFAP	20200605	
P32_C10	N317/15.1	plate32	2	T	HCN1	20200605	
P32_C11	N317/18.1	plate32	2	T	HCN1	20200605	
P32_C12	N211A/10.2	plate32	3	T	Kv3.2 K+ channel	20200605	
P32_C2	N280/21.1	plate32	2	T	GFAP	20200605	
P32_C3	N233/22.1	plate32	2	T	PEX6	20200605	
P32_C4	N237/24.4	plate32	2	T	Clcn5	20200605	
P32_C5	N266/13.1	plate32	2	T	Pannexin-1	20200605	
P32_C6	N305/33.1	plate32	2	T	Clcn1	20200605	
P32_C7	N305/45.1	plate32	2	T	Clcn1	20200605	
P32_C8	N305/1.1	plate32	2	T	Clcn1	20200605	
P32_C9	N305/2.1	plate32	2	T	Clcn1	20200605	
P32_D1	N101A/28.1	plate32	2	T	Neurexin	20200605	
P32_D10	N122A/2.1	plate32	2	T	Pannexin-1	20200605	
P32_D11	N122A/35.1	plate32	2	T	Pannexin-1	20200605	
P32_D12	N122A/29.1	plate32	2	T	Pannexin-1	20200605	
P32_D2	N252A/14.1	plate32	2	T	TREK-1 K+ channel	20200605	
P32_D3	N101/22.1	plate32	2	T	Neurexin	20200605	
P32_D4	N101/38.1	plate32	2	T	Neurexin	20200605	
P32_D5	N101/23.1	plate32	2	T	Neurexin	20200605	
P32_D6	N118/6.3	plate32	2	T	SAPAP1	20200605	
P32_D7	N122A/27.1	plate32	2	T	Pannexin-1	20200605	
P32_D8	positivecontrol2	plate32		F		20200605	
P32_D9	N122A/17.1	plate32	2	T	Pannexin-1	20200605	
P32_E1	N177A/15.1	plate32	2	T	Neurexin-2	20200605	
P32_E10	N223A/15.1	plate32	2	T	Kv7.3/KCNQ3 K+ channel	20200605	
P32_E11	N223A/65.1	plate32	2	T	Kv7.3/KCNQ3 K+ channel	20200605	
P32_E12	N223A/42.1	plate32	2	T	Kv7.3/KCNQ3 K+ channel	20200605	
P32_E2	N177A/29.1	plate32	2	T	Neurexin-2	20200605	
P32_E3	N198/20.1	plate32	2	T	TrpM8	20200605	
P32_E4	N198/17.6	plate32	2	T	TrpM8	20200605	
P32_E5	N177A/17.2	plate32	2	T	Neurexin-2	20200605	
P32_E6	N185A/7.2	plate32	2	T	NALCN	20200605	
P32_E7	N177A/41.5	plate32	2	T	Neurexin-2	20200605	
P32_E8	N234/15.1	plate32	2	T	Nav1.3 Na+ channel	20200605	
P32_E9	N234/33.1	plate32	2	T	Nav1.3 Na+ channel	20200605	
P32_F1	N223A/10.1	plate32	2	T	Kv7.3/KCNQ3 K+ channel	20200605	
P32_F10	N252A/8.1	plate32	2	T	TREK-1 K+ channel	20200605	
P32_F11	N200/22.1	plate32	2	T	CNIH	20200605	
P32_F12	N200/7.1	plate32	2	T	CNIH	20200605	
P32_F2	N223A/51.1	plate32	2	T	Kv7.3/KCNQ3 K+ channel	20200605	
P32_F3	N249/8.1	plate32	2	T	VGlut1	20200605	
P32_F4	N249/1.1	plate32	2	T	VGlut1	20200605	
P32_F5	N249/3.1	plate32	2	T	VGlut1	20200605	
P32_F6	N249/13.1	plate32	2	T	VGlut1	20200605	
P32_F7	N239A/3.1	plate32	2	T	Neurexin-1	20200605	
P32_F8	N239A/29.1	plate32	2	T	Neurexin-1	20200605	
P32_F9	N239A/28.1	plate32	2	T	Neurexin-1	20200605	
P32_G1	N200/13.1	plate32	2	T	CNIH	20200605	
P32_G10	N218A/13.1	plate32	2	T	GFAP	20200605	
P32_G11	N218A/14.1	plate32	2	T	GFAP	20200605	
P32_G12	N218A/16.1	plate32	2	T	GFAP	20200605	
P32_G2	N218/16.1	plate32	2	T	GFAP	20200605	
P32_G3	N215/1.1	plate32	2	T	GFAP	20200605	
P32_G4	N215/13.1	plate32	2	T	GFAP	20200605	
P32_G5	N215/26.1	plate32	2	T	GFAP	20200605	
P32_G6	N215/22.1	plate32	2	T	GFAP	20200605	
P32_G7	N215/4.1	plate32	2	T	GFAP	20200605	
P32_G8	N215/16.3	plate32	2	T	GFAP	20200605	
P32_G9	N215/18.4	plate32	2	T	GFAP	20200605	
P32_H1	N237/2.1	plate32	2	T	Clcn5	20200605	
P32_H10	N261/8.2	plate32	2	T	GFAP	20200605	
P32_H11	negativecontrol	plate32		F		20200605	
P32_H12	negativecontrol	plate32		F		20200605	
P32_H2	N237/4.1	plate32	2	T	Clcn5	20200605	
P32_H3	N237/19.1	plate32	2	T	Clcn5	20200605	
P32_H4	N237/22.1	plate32	2	T	Clcn5	20200605	
P32_H5	N248/32.1	plate32	2	T	Beclin-1	20200605	
P32_H6	N237/8.1	plate32	2	T	Clcn5	20200605	
P32_H7	N248/32.2	plate32	2	T	Beclin-1	20200605	
P32_H8	N237/3.1	plate32	2	T	Clcn5	20200605	
P32_H9	N200/37.1	plate32	2	T	CNIH	20200605	
P33_A1	positivecontrol1_L42_17_1	plate33		F		20200605	
P33_A10	N369/5.1	plate33	2	T	Kv11.1 K+ channel	20200605	
P33_A11	N369/62.1	plate33	2	T	Kv11.1 K+ channel	20200605	
P33_A12	N368/12.2	plate33	2	T	P2X purinoceptor 4	20200605	
P33_A2	N489/5.1	plate33	2	T	HCN4	20200605	
P33_A3	N436/47.1	plate33	2	T	Clcn7	20200605	
P33_A4	N436/61.1	plate33	2	T	Clcn7	20200605	
P33_A5	N436/91.1	plate33	2	T	Clcn7	20200605	
P33_A6	N5/3.1	plate33	2	T	LRRK2/Dardarin	20200605	
P33_A7	N5/48.1	plate33	2	T	LRRK2/Dardarin	20200605	
P33_A8	N5A/18.2	plate33	2	T	LRRK2/Dardarin	20200605	Corrected clone #
P33_A9	N5A/44.1	plate33	2	T	LRRK2/Dardarin	20200605	
P33_B1	N368/51.1	plate33	2	T	P2X purinoceptor 4	20200605	
P33_B10	N386/100.1	plate33	2	T	Click chemistry coupling product	20200605	
P33_B11	N386/51.1	plate33	2	T	Click chemistry coupling product	20200605	
P33_B12	N387/1.1	plate33	2	T	Cav1.2 Ca2+ channel	20200605	
P33_B2	N368/71.1	plate33	2	T	P2X purinoceptor 4	20200605	
P33_B3	N368/16.2	plate33	2	T	P2X purinoceptor 4	20200605	
P33_B4	N362/20.1	plate33	2	T	P2X purinoceptor 3	20200605	
P33_B5	N362/34.3	plate33	2	T	P2X purinoceptor 3	20200605	
P33_B6	N453/35.01	plate33	2	T	GABA(A)R, Delta	20200605	
P33_B7	N453/61.01	plate33	2	T	GABA(A)R, Delta	20200605	
P33_B8	N453/84.01	plate33	2	T	GABA(A)R, Delta	20200605	
P33_B9	N453/96.01	plate33	2	T	GABA(A)R, Delta	20200605	
P33_C1	N387/20.2	plate33	3	T	Cav1.2 Ca2+ channel	20200605	
P33_C10	N267/51.3	plate33	2	T	TRPML1	20200605	
P33_C11	N267/32.1	plate33	2	T	TRPML1	20200605	
P33_C12	N272/48.1	plate33	2	T	LRRK2/Dardarin	20200605	
P33_C2	N387/39.1	plate33	2	T	Cav1.2 Ca2+ channel	20200605	
P33_C3	N386/36.1	plate33	2	T	Click chemistry coupling product	20200605	
P33_C4	N439/35.1	plate33	2	T	SK1 K+ channel	20200605	
P33_C5	N256/27.1.1	plate33	2	T	P2X purinoceptor 7	20200605	
P33_C6	N256/43.1	plate33	2	T	P2X purinoceptor 7	20200605	
P33_C7	N267/5.1	plate33	2	T	TRPML1	20200605	
P33_C8	N150/23.1	plate33	2	T	Doc2b	20200605	
P33_C9	N267/52.1	plate33	2	T	TRPML1	20200605	
P33_D1	N438/31.1	plate33	2	T	NCKX3	20200605	
P33_D10	N457/39.1	plate33	2	T	TrkB	20200605	
P33_D11	N300/15.1	plate33	2	T	P2X purinoceptor 2	20200605	
P33_D12	N300/49.1	plate33	2	T	P2X purinoceptor 2	20200605	
P33_D2	N267/40.1	plate33	2	T	TRPML1	20200605	
P33_D3	N438/98.1	plate33	2	T	NCKX3	20200605	
P33_D4	N272A/55.1	plate33	2	T	LRRK2/Dardarin	20200605	
P33_D5	N489/9.1	plate33	2	T	HCN4	20200605	
P33_D6	N489/20.2	plate33	2	T	HCN4	20200605	
P33_D7	N489/89.1	plate33	2	T	HCN4	20200605	
P33_D8	N457/10.1	plate33	2	T	TrkB	20200605	
P33_D9	positivecontrol2	plate33		F		20200605	
P33_E1	N300/6.1	plate33	2	T	P2X purinoceptor 2	20200605	
P33_E10	N54/7.1	plate33	2	T	NCKX2	20200605	
P33_E11	N136/16.2	plate33	2	T	Parkin	20200605	
P33_E12	N136A/18.2	plate33	2	T	Parkin	20200605	
P33_E2	N256/15.1	plate33	2	T	P2X purinoceptor 7	20200605	
P33_E3	N256/19.1	plate33	2	T	P2X purinoceptor 7	20200605	
P33_E4	N300/13.1	plate33	2	T	P2X purinoceptor 2	20200605	
P33_E5	N267A/52.1	plate33	2	T	TRPML1	20200605	
P33_E6	N284A/14.1	plate33	2	T	TRPML2	20200605	
P33_E7	N267A/60.1	plate33	2	T	TRPML1	20200605	
P33_E8	N136/53.1	plate33	2	T	Parkin	20200605	
P33_E9	N54/27.1	plate33	2	T	NCKX2	20200605	
P33_F1	N136A/35.1	plate33	2	T	Parkin	20200605	
P33_F10	N136A/3.1	plate33	2	T	Parkin	20200605	
P33_F11	N5/9.1	plate33	2	T	LRRK2/Dardarin	20200605	
P33_F12	N181/25.1	plate33	2	T	SK4 K+ channel	20200605	
P33_F2	N136A/9.1	plate33	2	T	Parkin	20200605	
P33_F3	N136A/4.1	plate33	2	T	Parkin	20200605	
P33_F4	N150/40.1	plate33	2	T	Doc2b	20200605	
P33_F5	N153/6.2	plate33	2	T	Mitofusin-2	20200605	
P33_F6	N401/70.1	plate33	2	T	5-hydroxytryptamine receptor 3A	20200605	
P33_F7	N401/86.1	plate33	2	T	5-hydroxytryptamine receptor 3A	20200605	
P33_F8	N362/33.1	plate33	2	T	P2X purinoceptor 3	20200605	
P33_F9	N489/94.1	plate33	2	T	HCN4	20200605	
P33_G1	N181/26.1.1	plate33	2	T	SK4 K+ channel	20200605	
P33_G10	N256/2.1.1	plate33	2	T	P2X purinoceptor 7	20200605	
P33_G11	N457/28.1	plate33	2	T	TrkB	20200605	
P33_G12	N457/79.1	plate33	2	T	TrkB	20200605	
P33_G2	N426/7.1	plate33	2	T	Clcn1	20200605	
P33_G3	N426/9.1	plate33	2	T	Clcn1	20200605	
P33_G4	N426/40.1	plate33	2	T	Clcn1	20200605	
P33_G5	N243A/21.1	plate33	2	T	Parkin	20200605	
P33_G6	N256/1.9	plate33	2	T	P2X purinoceptor 7	20200605	
P33_G7	N256/5.2	plate33	2	T	P2X purinoceptor 7	20200605	
P33_G8	N256/6.1	plate33	2	T	P2X purinoceptor 7	20200605	
P33_G9	N256/3.2	plate33	2	T	P2X purinoceptor 7	20200605	
P33_H1	N482/11.1	plate33	2	T	Kv9.3 K+ channel	20200605	
P33_H10	N464A/16.1	plate33	2	T	GluN2C/NR2C glutamate receptor	20200605	
P33_H11	negativecontrol1	plate33		F		20200605	
P33_H12	negativecontrol2	plate33		F		20200605	
P33_H2	N482/49.1	plate33	2	T	Kv9.3 K+ channel	20200605	
P33_H3	N153/3.1	plate33	2	T	Mitofusin-2	20200605	
P33_H4	N482/4.1	plate33	2	T	Kv9.3 K+ channel	20200605	
P33_H5	N482/28.1	plate33	2	T	Kv9.3 K+ channel	20200605	
P33_H6	N482/89.1	plate33	2	T	Kv9.3 K+ channel	20200605	
P33_H7	N464A/94.3	plate33	2	T	GluN2C/NR2C glutamate receptor	20200605	
P33_H8	N489/31.1	plate33	2	T	HCN4	20200605	
P33_H9	N477/45.1.1	plate33	2	T	Beta-1 adrenergic receptor	20200605	
P34_A1	positivecontrol1_L42_17_1	plate34		F		20200605	
P34_A10	N39B/19.1	plate34	2	T	GIT1	20200605	
P34_A11	N39B/20.1	plate34	2	T	GIT1	20200605	
P34_A12	N39B/24.1	plate34	2	T	GIT1	20200605	
P34_A2	N84/1.5	plate34	2	T	Laforin	20200605	
P34_A3	N104/23.1	plate34	2	T	SNAT1	20200605	
P34_A4	N104/18.1	plate34	2	T	SNAT1	20200605	
P34_A5	N103/1.1	plate34	2	T	Aldh1L1	20200605	
P34_A6	N39/17.1	plate34	2	T	GIT1	20200605	
P34_A7	N76/7.1	plate34	2	T	Ataxin-1	20200605	
P34_A8	N56/22.1	plate34	2	T	FGF14/FHF4	20200605	
P34_A9	N56/44.1	plate34	2	T	FGF14/FHF4	20200605	
P34_B1	N39B/22.1	plate34	2	T	GIT1	20200605	
P34_B10	N91/2.1	plate34	2	T	FGF13/FHF2	20200605	
P34_B11	N91/13.1	plate34	2	T	FGF13/FHF2	20200605	
P34_B12	N92/22.1	plate34	2	T	FGF11/FHF3	20200605	
P34_B2	N39B/2.3	plate34	2	T	GIT1	20200605	
P34_B3	N56/33.1	plate34	2	T	FGF14/FHF4	20200605	
P34_B4	N56/43.1	plate34	2	T	FGF14/FHF4	20200605	
P34_B5	N39B/9.1	plate34	2	T	GIT1	20200605	
P34_B6	N88/10.1	plate34	2	T	MESD	20200605	
P34_B7	N52B/13.1	plate34	2	T	SALM2/LRFN1	20200605	Corrected clone #
P34_B8	N83/53.1	plate34	2	T	GIT2	20200605	
P34_B9	N84/22.1	plate34	2	T	Laforin	20200605	
P34_C1	N90/26.1	plate34	2	T	MGL	20200605	
P34_C10	N127/27.3	plate34	2	T	Pan-SAPAP	20200605	
P34_C11	N135/22.1	plate34	2	T	JIP-2/IB-2	20200605	
P34_C12	N135/13.1	plate34	2	T	JIP-2/IB-2	20200605	
P34_C2	N94/48.1	plate34	2	T	FGF12/FHF1	20200605	
P34_C3	N125/28.1	plate34	2	T	Thorase/Atad1	20200605	
P34_C4	N127/2.4	plate34	2	T	Pan-SAPAP	20200605	
P34_C5	N127/24.3	plate34	2	T	Pan-SAPAP	20200605	
P34_C6	N125/7.1	plate34	2	T	Thorase/Atad1	20200605	
P34_C7	N125/23.1	plate34	2	T	Thorase/Atad1	20200605	
P34_C8	N125/14.1	plate34	2	T	Thorase/Atad1	20200605	
P34_C9	N127/7.2	plate34	2	T	Pan-SAPAP	20200605	
P34_D1	N135/15.1.1	plate34	2	T	JIP-2/IB-2	20200605	
P34_D10	positivecontrol2	plate34		F		20200605	
P34_D11	N145/27.1	plate34	2	T	Pan-GRK	20200605	
P34_D12	N140A/4.1	plate34	2	T	SALM5	20200605	
P34_D2	N138/1.1	plate34	2	T	LRRK2/Dardarin	20200605	
P34_D3	N138/28.1	plate34	2	T	LRRK2/Dardarin	20200605	
P34_D4	N140/1.1	plate34	2	T	SALM5	20200605	
P34_D5	N138/41.1	plate34	2	T	LRRK2/Dardarin	20200605	
P34_D6	N142/3.1	plate34	2	T	GRK6A/B	20200605	
P34_D7	N145/16.1	plate34	2	T	Pan-GRK	20200605	
P34_D8	N140/28.1	plate34	2	T	SALM5	20200605	
P34_D9	N142/17.1	plate34	2	T	GRK6A/B	20200605	
P34_E1	N140A/18.1.1	plate34	2	T	SALM5	20200605	
P34_E10	N142A/28.1	plate34	2	T	GRK6A/B	20200605	
P34_E11	N142A/33.1	plate34	2	T	GRK6A/B	20200605	
P34_E12	N85/25.1	plate34	2	T	Malin	20200605	
P34_E2	N138A/39.1	plate34	2	T	LRRK2/Dardarin	20200605	
P34_E3	N138A/58.1	plate34	2	T	LRRK2/Dardarin	20200605	
P34_E4	N138A/43.3	plate34	2	T	LRRK2/Dardarin	20200605	
P34_E5	N138A/53.1	plate34	2	T	LRRK2/Dardarin	20200605	
P34_E6	N138A/31.2	plate34	2	T	LRRK2/Dardarin	20200605	
P34_E7	N138A/5.4	plate34	2	T	LRRK2/Dardarin	20200605	
P34_E8	N138A/35.1	plate34	2	T	LRRK2/Dardarin	20200605	
P34_E9	N142A/27.2	plate34	2	T	GRK6A/B	20200605	
P34_F1	N143/42.1	plate34	2	T	CDY1	20200605	
P34_F10	N133/8.1	plate34	2	T	RGS14	20200605	
P34_F11	N133/53.1	plate34	2	T	RGS14	20200605	
P34_F12	N133/63.1	plate34	2	T	RGS14	20200605	
P34_F2	N148/27.1	plate34	2	T	Gamma-protocadherin-B2	20200605	
P34_F3	N103A/37.1	plate34	2	T	Aldh1L1	20200605	
P34_F4	N103/38.1	plate34	2	T	Aldh1L1	20200605	
P34_F5	N105/2.1	plate34	2	T	Ankyrin-B	20200605	
P34_F6	N116/6.1	plate34	2	T	Botch	20200605	
P34_F7	N116/10.1	plate34	2	T	Botch	20200605	
P34_F8	N133/40.1	plate34	2	T	RGS14	20200605	
P34_F9	N129/26.1	plate34	2	T	Mad3	20200605	
P34_G1	N117/3.1	plate34	2	T	DNMT3L	20200605	
P34_G10	N119/33.1	plate34	2	T	MPP8	20200605	
P34_G11	N119/46.1	plate34	2	T	MPP8	20200605	
P34_G12	N148.5.1	plate34	2	T	Gamma-protocadherin-B2	20200605	
P34_G2	N117/11.1	plate34	2	T	DNMT3L	20200605	
P34_G3	N117/20.1	plate34	2	T	DNMT3L	20200605	
P34_G4	N123/23.2	plate34	2	T	Histone H3-pThr11	20200605	
P34_G5	N123/37.2	plate34	2	T	Histone H3-pThr11	20200605	
P34_G6	N111/27.1	plate34	2	T	Mitofusin-1	20200605	
P34_G7	N111/48.1	plate34	2	T	Mitofusin-1	20200605	
P34_G8	N119/13.1	plate34	2	T	MPP8	20200605	
P34_G9	N119/24.1	plate34	2	T	MPP8	20200605	
P34_H1	N148/10.1	plate34	2	T	Gamma-protocadherin-B2	20200605	
P34_H10	N129A/28.1.1	plate34	2	T	Mad3	20200605	
P34_H11	negativecontrol1	plate34		F		20200605	
P34_H12	negativecontrol2	plate34		F		20200605	
P34_H2	N148/14.1	plate34	2	T	Gamma-protocadherin-B2	20200605	
P34_H3	N133/11.1	plate34	2	T	RGS14	20200605	
P34_H4	N133/55.2	plate34	2	T	RGS14	20200605	
P34_H5	N116/26.1	plate34	2	T	Botch	20200605	
P34_H6	N116/31.1	plate34	2	T	Botch	20200605	
P34_H7	N129A/24.1	plate34	2	T	Mad3	20200605	
P34_H8	N129A/29.1	plate34	2	T	Mad3	20200605	
P34_H9	N183/24.1.1	plate34	2	T	QKI-7	20200605	
P35_A1	positivecontrol1_L42/17.1	plate35		F		20200605	
P35_A10	N164/11.2	plate35	2	T	LRP4	20200605	
P35_A11	N164/3.1	plate35	2	T	LRP4	20200605	
P35_A12	N164/7.1	plate35	2	T	LRP4	20200605	
P35_A2	N165/64.1	plate35	2	T	LAR/PTPRF	20200605	
P35_A3	N165/56.1	plate35	2	T	LAR/PTPRF	20200605	
P35_A4	N165/58.2	plate35	2	T	LAR/PTPRF	20200605	
P35_A5	N359/47.1	plate35	2	T	Foxi3	20200605	
P35_A6	N356/22.1	plate35	2	T	SVOP	20200605	
P35_A7	N356/75.1	plate35	2	T	SVOP	20200605	
P35_A8	N326D/14.1	plate35	2	T	REEP2	20200605	
P35_A9	N165/67.1	plate35	2	T	LAR/PTPRF	20200605	
P35_B1	N164/51.1	plate35	2	T	LRP4	20200605	
P35_B10	N166A/17.2	plate35	2	T	OCRL/INPP5b	20200605	
P35_B11	N166A/52.1	plate35	2	T	OCRL/INPP5b	20200605	
P35_B12	N191/6.2	plate35	2	T	Frataxin	20200605	
P35_B2	N164/13.1	plate35	2	T	LRP4	20200605	
P35_B3	N171/10.5	plate35	2	T	INPP4b	20200605	
P35_B4	N171/11.1	plate35	2	T	INPP4b	20200605	
P35_B5	N171/23.1	plate35	2	T	INPP4b	20200605	
P35_B6	N164/1.2	plate35	2	T	LRP4	20200605	
P35_B7	N171/33.1	plate35	2	T	INPP4b	20200605	
P35_B8	N166A/5.1	plate35	2	T	OCRL/INPP5b	20200605	
P35_B9	N166A/8.1	plate35	2	T	OCRL/INPP5b	20200605	
P35_C1	N191/46.1	plate35	2	T	SAP102	20200605	
P35_C10	N196/14.1	plate35	2	T	PARIS/ZNF746	20200605	
P35_C11	N158/9.1	plate35	2	T	Histone H3.3	20200605	
P35_C12	N158/19.1	plate35	2	T	Histone H3.3	20200605	
P35_C2	N191/6.1	plate35	2	T	Frataxin	20200605	
P35_C3	N196/22.1	plate35	2	T	PARIS/ZNF746	20200605	
P35_C4	N196/12.1	plate35	2	T	PARIS/ZNF746	20200605	
P35_C5	N196/41.1	plate35	2	T	PARIS/ZNF746	20200605	
P35_C6	N196/44.1	plate35	2	T	PARIS/ZNF746	20200605	
P35_C7	N196/45.1	plate35	2	T	PARIS/ZNF746	20200605	
P35_C8	N196/3.1	plate35	2	T	PARIS/ZNF746	20200605	
P35_C9	N196/9.1	plate35	2	T	PARIS/ZNF746	20200605	
P35_D1	N158/32.1	plate35	2	T	Histone H3.3	20200605	
P35_D10	N144/5.1	plate35	2	T	Gamma-protocadherin-A3	20200605	
P35_D11	positivecontrol2	plate35		F		20200605	
P35_D12	N154/30.1	plate35	2	T	JMJD2A	20200605	
P35_D2	N158/30.1	plate35	2	T	Histone H3.3	20200605	
P35_D3	N144/35.2	plate35	2	T	Gamma-protocadherin-A3	20200605	
P35_D4	N144/18.1	plate35	2	T	Gamma-protocadherin-A3	20200605	
P35_D5	N158/15.2	plate35	2	T	Histone H3.3	20200605	
P35_D6	N144/31.1	plate35	2	T	Gamma-protocadherin-A3	20200605	
P35_D7	N144/6.1	plate35	2	T	Gamma-protocadherin-A3	20200605	
P35_D8	N144/16.1	plate35	2	T	Gamma-protocadherin-A3	20200605	
P35_D9	N144/10.1	plate35	2	T	Gamma-protocadherin-A3	20200605	
P35_E1	N154/37.1	plate35	2	T	JMJD2A	20200605	
P35_E10	N147/21.1	plate35	2	T	Pan-QKI	20200605	
P35_E11	N155/26.1	plate35	2	T	Uncx	20200605	
P35_E12	N155/18.1	plate35	2	T	Uncx	20200605	
P35_E2	N144/14.1	plate35	3	T	6xHis	20200605	
P35_E3	N147A/35.1	plate35	2	T	Pan-QKI	20200605	
P35_E4	N147A/13.1	plate35	2	T	Pan-QKI	20200605	
P35_E5	N147A/32.1	plate35	2	T	Pan-QKI	20200605	
P35_E6	N147A/34.1	plate35	2	T	Pan-QKI	20200605	
P35_E7	N159/2.1	plate35	2	T	Pan-Gamma-protocadherin-Constant	20200605	
P35_E8	N160/18.1	plate35	2	T	SynDIG3/Tmem91	20200605	
P35_E9	N147/11.1	plate35	2	T	Pan-QKI	20200605	
P35_F1	N182/6.1	plate35	2	T	QKI-6	20200605	
P35_F10	N183/29.1	plate35	2	T	QKI-7	20200605	
P35_F11	N194/5.1	plate35	2	T	QKI-7b	20200605	
P35_F12	N202/33.1	plate35	2	T	Fig4/Sac3	20200605	
P35_F2	N182/11.1	plate35	2	T	QKI-6	20200605	
P35_F3	N175/5.7	plate35	2	T	Tauro-GM2	20200605	
P35_F4	N175/18.1	plate35	2	T	Tauro-GM2	20200605	
P35_F5	N167/13.1	plate35	2	T	Dicer	20200605	
P35_F6	N183/27.1	plate35	2	T	QKI-7	20200605	
P35_F7	N167/2.6	plate35	2	T	Dicer	20200605	
P35_F8	N183/4.5	plate35	2	T	QKI-7	20200605	
P35_F9	N183/13.1	plate35	2	T	QKI-7	20200605	
P35_G1	N202/38.1	plate35	2	T	Fig4/Sac3	20200605	
P35_G10	N202/44.1	plate35	2	T	Fig4/Sac3	20200605	
P35_G11	N195A/22.1	plate35	2	T	QKI-5	20200605	
P35_G12	N144/3.1	plate35	2	T	Gamma-protocadherin-A3	20200605	
P35_G2	N176A/36.1	plate35	2	T	S100A5	20200605	
P35_G3	N176A/3.1	plate35	2	T	S100A5	20200605	
P35_G4	N176A/24.1	plate35	2	T	S100A5	20200605	
P35_G5	N176A/12.1	plate35	2	T	S100A5	20200605	
P35_G6	N193A/10.1	plate35	2	T	Gamma-protocadherin-C4	20200605	
P35_G7	N174A/6.1	plate35	2	T	Gamma-protocadherin-C3	20200605	
P35_G8	N144/22.1	plate35	2	T	Gamma-protocadherin-A3	20200605	
P35_G9	N390/25.1	plate35	2	T	TRAK2	20200605	
P35_H1	N193A/9.1	plate35	2	T	Gamma-protocadherin-C4	20200605	
P35_H10	N195/1.1.1	plate35	2	T	QKI-5	20200605	
P35_H11	negativecontrol1	plate35		F		20200605	
P35_H12	negativecontrol2	plate35		F		20200605	
P35_H2	N195A/44.3.1	plate35	2	T	QKI-5	20200605	
P35_H3	N174A/15.1	plate35	2	T	Gamma-protocadherin-C3	20200605	
P35_H4	N244/19.1	plate35	2	T	SynCAM4	20200605	
P35_H5	N174B/8.1	plate35	2	T	Gamma-protocadherin-C3	20200605	
P35_H6	N194/8.1	plate35	2	T	QKI-7b	20200605	
P35_H7	N194/13.1	plate35	2	T	QKI-7b	20200605	
P35_H8	N194/17.1	plate35	2	T	QKI-7b	20200605	
P35_H9	N194/23.1	plate35	2	T	QKI-7b	20200605	
P36_A1	positivecontrol1_L42/17.1	plate36		F		20200605	
P36_A2	N390/46.1	plate36	2	T	TRAK2	20200605	
P36_A3	N323B/20.1	plate36	2	T	SUR2B	20200605	
P36_B10	N289/39.1	plate36	2	T	SUR1	20200605	
P36_B11	N290/5.1	plate36	2	T	ARHGAP4	20200605	
P36_B12	N290/7.2	plate36	2	T	ARHGAP4	20200605	
P36_B8	N289/8.1	plate36	2	T	SUR1	20200605	
P36_B9	N289/6.1	plate36	2	T	SUR1	20200605	
P36_C1	N294A/41.1	plate36	2	T	Brevican	20200605	
P36_C2	N294A/79.1	plate36	2	T	Brevican	20200605	
P36_C3	N294A/15.1	plate36	2	T	Brevican	20200605	
P36_C4	N294A/18.1	plate36	2	T	Brevican	20200605	
P36_C5	N294/21.1	plate36	2	T	Brevican	20200605	
P36_C6	N290A/7.2	plate36	2	T	ARHGAP4	20200605	
P36_D12	positivecontrol2	plate36		F		20200605	
P36_D5	N302/46.1	plate36	2	T	BBS3/Arl6	20200605	
P36_F4	N290B/3.3	plate36	2	T	ARHGAP4	20200605	
